galaxies.source.pixelization.regularization.signal_scale,galaxies.source.pixelization.regularization.inner_coefficient,galaxies.source.pixelization.regularization.outer_coefficient,    log_likelihood,         log_prior,     log_posterior,                weight
                                     0.02636280742796478,                                        0.0006070858302041944,                                           60.613428381361274,  7497.72998727299,1647.2300388929384, 9144.960026165929, 0.0023442938936452835
                                     0.02147292584030434,                                        0.0016766156780656904,                                            75.48289813879641,  7497.78351896516, 596.4528573508337, 8094.236376315994, 0.0024732076139322933
                                    0.016037859839294993,                                        0.0071886323932267215,                                            88.72563814082153, 7497.175363567456, 139.1197888846531, 7636.295152452109, 0.0013463006065971281
                                     0.03265114069015451,                                       0.00048149773373553923,                                            47.53382442157667, 7496.681798929229, 2076.874011063241, 9573.555809992471, 0.0008218444802045565
                                    0.025864679304992103,                                        0.0028299087182855885,                                            62.39317115205741, 7496.942255797701, 353.3843157565581, 7850.326571554259, 0.0010663619087999939
                                    0.015881645074107234,                                        0.0023098065589864875,                                             88.5555966064807, 7496.622045057327, 432.9479796620952, 7929.570024719423, 0.0007741745062298413
                                    0.030385783197565668,                                         0.000585072945590323,                                            51.24812693885688,7497.3207446896995,1709.2080979162931, 9206.528842605992, 0.0015569700575599013
                                    0.018398936958618117,                                       0.00026303142660520586,                                            76.06039777065139, 7495.238182200602, 3801.840225322266,11297.078407522868, 0.0001940148013355724
                                     0.01533193590028917,                                        0.0003236657009845657,                                            88.26919345295804, 7491.983626666625,3089.6188992549633, 10581.60252592159, 7.488577935248782e-06
                                    0.028691670488515814,                                       0.00014209386688709196,                                            53.89239265796559, 7497.874869736978, 7037.619979872749,14535.494849609728,  0.002709777990176011
                                     0.01928167080199037,                                        0.0002374237025386387,                                            73.27217332584225, 7495.964041597409, 4211.893040188819,11707.857081786227, 0.0004009328065305751
                                    0.024536123422022715,                                       0.00041652128296253274,                                            66.70559366382544, 7496.650887166248,2400.8526936742246, 9897.503580840472, 0.0007968284550910992
                                    0.026560512140981814,                                         0.005967253511418621,                                             59.6439843657202, 7497.137032027847, 167.5980492457502, 7664.735081273598, 0.0012956713787022028
                                    0.023562669775795964,                                         0.006359454692056041,                                           63.679548653589514, 7497.967471005796,157.26189035763005,7655.2293613634265, 0.0029726921139085222
                                    0.027562800032376267,                                       0.00013094187774702728,                                           57.213441390896776, 7497.977378364832, 7636.993648340741,15134.971026705573,  0.003002290018416101
                                    0.022557415984906546,                                         0.014991884023586154,                                            69.01003680407756, 7497.176536461848, 66.71724784607879, 7563.893784307927, 0.0013478806014307686
                                    0.021865520465390503,                                         0.009296405255111948,                                            66.21600954439106, 7496.170327794721,107.58356242912741, 7603.753890223848, 0.0004927884851710539
                                      0.0219303644882229,                                       0.00031666097209981744,                                            74.28502083574091, 7497.552243703062, 3157.964987451715,10655.517231154778, 0.0019625422030369604
                                    0.024279951438792073,                                        0.0023772341074178673,                                            61.40530722295856, 7498.030131628766, 420.6732145988795, 7918.703346227646, 0.0031649226017670703
                                    0.022341769078718172,                                       0.00036651260446762265,                                            72.22153791244409, 7498.139462747946, 2728.432972422731,10226.572435170678, 0.0035305713736085336
                                     0.03177403539678573,                                       0.00020134323874120764,                                            49.88305022284049, 7496.747639924417, 4966.663110008925,12463.410749933342, 0.0008777766493015711
                                    0.021946186400390245,                                        0.0003366027046162072,                                            74.97362834529284, 7496.704431650549, 2970.874790667263,10467.579222317812, 0.0008406571451512823
                                     0.01817050685277554,                                       0.00015757779131531194,                                            79.16632000044856, 7498.157189340943, 6346.084572692298,13844.241762033242, 0.0035937143771023953
                                     0.03016441707077398,                                       0.00040025689954047817,                                            52.55260484927761, 7497.125620444413,2498.4144369716037, 9995.540057416016,    0.0012809697605728
                                    0.022277637675727272,                                        0.0037859849550771893,                                            66.04822597023758, 7497.836701653635, 264.1471990485982, 7761.983900702233, 0.0026082998894716375
                                    0.021208823927388744,                                        0.0020381041059343834,                                            75.79353823042665,  7498.32961465704,490.66526449630095, 7988.994879153341, 0.0012990578428463241
                                    0.023622022116320078,                                        0.0002584852554882246,                                            66.87559728779028, 7498.902059569264, 3868.707572030608,11367.609631599871, 0.0023027042143806496
                                    0.023833365720594538,                                          0.00422686443545517,                                           63.571430119273856, 7498.462264269763,236.59772043127862, 7735.059984701042, 0.0014833289881522925
                                    0.021822971284394043,                                         0.005912200452696715,                                            71.32065653224889, 7498.833518320816,169.15578286765097, 7667.989301188468,  0.002150161443291463
                                    0.016505612289781965,                                        0.0004003330638997234,                                            87.02615253051388, 7498.639054548072, 2497.931573289017, 9996.570627837089, 0.0017701763182920267
                                      0.0195061789905691,                                         0.008345238799795731,                                            80.66564698594122, 7498.713037470002,119.84120271139125, 7618.554240181393, 0.0019061053535866816
                                     0.02652393915077925,                                       0.00024609077400612257,                                            59.40143089239845, 7498.249221262578,4063.5580382125445,11561.807259475123, 0.0011987098710409183
                                    0.026386881075749765,                                       0.00045946019704329327,                                             59.5865798742324,7498.3015967850315, 2176.483876590776, 9674.785473375807, 0.0012631661586674976
                                    0.021889350416811535,                                         0.003473519342403859,                                             67.8368150703435, 7498.499452990484, 287.9071930985915, 7786.406646089075, 0.0015395306525336511
                                    0.018980917248878033,                                        0.0003902511429314816,                                            76.48560300793552, 7498.558084276396, 2562.465531223146,10061.023615499542, 0.0016324939640615878
