galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.mass.einstein_radius,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.pixelization.regularization.signal_scale,galaxies.source.pixelization.regularization.inner_coefficient,galaxies.source.pixelization.regularization.outer_coefficient,galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,    log_likelihood,         log_prior,     log_posterior,                weight
                      0.3150130184566747,                     0.11076962347585276,                0.8742770694684401,        0.01744866245330509,        0.09829486000416536,                                    0.027470927478720715,                                         0.010965766239308861,                                           54.384099756651636,             -0.019891683498558393,               0.05189003439604303, 7481.965931290337, 93.38351047839964, 7575.349441768736,1.4306421268012685e-05
                      0.3143809904259401,                     0.11043376829792255,                0.8735499030481065,       0.017520790988999963,        0.09833989063725791,                                     0.03297896188949137,                                         0.003635292407744765,                                           45.013494153936854,              -0.01982144295527291,               0.05351368601263593, 7487.046320145508, 277.3102532454883, 7764.356573390996,  0.002300995953313996
                      0.3140550419199126,                     0.10997453070039485,                0.8735995452675929,        0.01694890411872437,        0.09796496134436491,                                     0.03519781366512581,                                         0.008382652174205743,                                            44.92206473593537,              -0.01984153201429143,               0.05299053626026401, 7473.066358714952,121.54444897872564, 7594.610807693678, 1.952071623717921e-09
                      0.3111898811887633,                     0.11023009582142598,                0.8718796678562762,        0.01772806218667519,        0.09680744553500516,                                     0.03323049319776978,                                        0.0007620255123022443,                                           45.057539202654176,             -0.018836653872681953,              0.055530014885425576, 7486.140943498029,1314.6689079694615,  8800.80985146749, 0.0009304987045666785
                      0.3100821280873969,                      0.1085126541462406,                0.8710403808603497,         0.0165215747561045,        0.09686689708286102,                                    0.036682781008620505,                                        0.0027824756749723657,                                           39.707582442794255,             -0.018695844432960223,              0.057411684677312114, 7483.265428721746,361.83332644587125, 7845.098755167617,5.2468128423706355e-05
                     0.30741999613785465,                     0.10613452447859079,                0.8700067926111545,        0.01481685575628022,        0.09582555393550056,                                     0.02970240827920601,                                        0.0002945176901337287,                                            50.84782767514049,             -0.018150674665365487,               0.05937856281870238, 7475.252139946908, 3397.960014813157,10873.212154760065,6.5977475932573724e-09
                     0.31566323276650643,                     0.11271021266923008,                 0.874654004780051,        0.01881131161934492,        0.09857247018069658,                                     0.04074208081627849,                                        0.0013903117744388136,                                            37.55290916988559,             -0.020038298606534433,              0.051424326159702397, 7478.357356162285, 721.4126802979079, 8199.770036460193, 1.472224241125552e-07
                      0.3130792307538857,                      0.1091806777225282,                 0.872995270793408,       0.016970085730619266,        0.09762731117955874,                                    0.031084473040092098,                                        0.0016150012302525573,                                            50.34775059532974,             -0.019356547560823244,                0.0540592408905501, 7473.415517956169, 621.4898925073559, 8094.905410463525, 1.051382880082498e-09
                      0.3124270955942869,                     0.10961053389978215,                0.8731069255473479,        0.01671043725312144,         0.0970274529215191,                                    0.029625533406555583,                                       0.00017522253899532705,                                             50.7045006401216,             -0.019503777529769412,                0.0534002157262074,  7476.00843340624, 5709.352844153219, 13185.36127755946,1.4055612417947456e-08
                     0.30914959000694187,                     0.10709074812042198,                0.8706559557919633,       0.015477784136338458,        0.09664715850910191,                                     0.03622986976637359,                                        0.0006745945661842399,                                           42.235610810314725,              -0.01862278456587325,               0.05837735538145599, 7482.421962965235,1484.8657704566308, 8967.287733421867, 8.574528930991128e-06
                      0.3112836243553176,                     0.10970524543525442,                0.8723803211460721,       0.017381021102195082,        0.09649184471792382,                                    0.029852838242918713,                                         0.005342177011277715,                                           50.761713602636696,              -0.01891426051869017,               0.05451220235992313,  7474.90746910424, 189.5656176368017, 7664.473086741042, 4.674197425757067e-09
                      0.3094602021440767,                     0.10900407581566783,                0.8712189133509571,       0.016705157294169274,        0.09633139624307922,                                     0.02808824154783768,                                        0.0054527395262240624,                                           53.395267029702936,             -0.018380225958331844,              0.056899195948287885, 7487.914693726408,185.84785997749674, 7673.762553703905,  0.002082921631292756
